Position,Track Name,Artist,Streams,URL,Date,Region
151,Bajito,Jencarlos,1657,https://open.spotify.com/track/2q5VkfuJpCHJiFkMqNsenl,2017-01-08,ec
152,The Mack,Nevada,1655,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-08,ec
153,Andas En Mi Cabeza - Remix,Chino & Nacho,1650,https://open.spotify.com/track/733ybNEEEXHYxfk8sK6MRO,2017-01-08,ec
154,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,1635,https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,2017-01-08,ec
155,Fast Car,Jonas Blue,1626,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2017-01-08,ec
156,Bailar - Radio Edit,Deorro,1622,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,2017-01-08,ec
157,Otra Copa (feat. Farruko),Justin Quiles,1592,https://open.spotify.com/track/5KX51uLJYo1S1MmITG7lHD,2017-01-08,ec
158,Panda,Desiigner,1590,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2017-01-08,ec
159,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1589,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2017-01-08,ec
160,No Money,Galantis,1582,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017-01-08,ec
161,Firestone,Kygo,1567,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,2017-01-08,ec
162,Sin Contrato - Remix,Maluma,1563,https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt,2017-01-08,ec
163,Pumped Up Kicks,Foster The People,1558,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2017-01-08,ec
164,Mayor Que Yo 3,Luny Tunes,1552,https://open.spotify.com/track/0bMRpUsk1IWi5O2NIkWsqR,2017-01-08,ec
165,Un Polvo,Maluma,1542,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,2017-01-08,ec
166,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,1542,https://open.spotify.com/track/0uVyZywUNOp6S0dU5r8TS8,2017-01-08,ec
167,Falsas Mentiras (feat. Ozuna),Los De La Nazza,1538,https://open.spotify.com/track/36JI0KHc591i9liHaFqDFG,2017-01-08,ec
168,All of Me,John Legend,1536,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2017-01-08,ec
169,All Night,The Vamps,1524,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-08,ec
170,Me Quema,Paulina Rubio,1519,https://open.spotify.com/track/5k5HXMmbU31I6cMOWnMgSQ,2017-01-08,ec
171,Una en un Millón - Remix,Alexis y Fido,1516,https://open.spotify.com/track/2BesEfIHzUb7viZwUkSAhE,2017-01-08,ec
172,I Would Like,Zara Larsson,1503,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-08,ec
173,Counting Stars,OneRepublic,1497,https://open.spotify.com/track/5edBgVtRD0fvWk140Sl21T,2017-01-08,ec
174,Kill Em With Kindness,Selena Gomez,1496,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,2017-01-08,ec
175,DM,Mueka,1492,https://open.spotify.com/track/0YwxZXiwZDJbWhfQJMIn8u,2017-01-08,ec
176,Caraluna,Bacilos,1479,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,2017-01-08,ec
177,Traidora,Gente De Zona,1472,https://open.spotify.com/track/7Fl3wSxRqBljyQH8dJSz9c,2017-01-08,ec
178,Sex,Cheat Codes,1463,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,2017-01-08,ec
179,Stole the Show,Kygo,1455,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,2017-01-08,ec
180,Qué Gano Olvidándote,Reik,1454,https://open.spotify.com/track/7iXRsjttPa62GpOcqsx1aE,2017-01-08,ec
181,Setting Fires,The Chainsmokers,1454,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,2017-01-08,ec
182,Cuando Se Pone a Bailar,Rombai,1454,https://open.spotify.com/track/1MpKZi1zTXpERKwxmOu1PH,2017-01-08,ec
183,Llegaste tú (feat. Reykon),Sofia Reyes,1450,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,2017-01-08,ec
184,7 Years,Lukas Graham,1448,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2017-01-08,ec
185,Embriágame (feat. Don Omar) - Remix,Zion & Lennox,1448,https://open.spotify.com/track/1WOJTQfNUEkLlsinPP95VM,2017-01-08,ec
186,Adventure Of A Lifetime,Coldplay,1448,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-01-08,ec
187,Pierde Los Modales,J Balvin,1444,https://open.spotify.com/track/4r3itKA9HEJo48RG65OEnt,2017-01-08,ec
188,Tu jardín con enanitos,Melendi,1443,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1,2017-01-08,ec
189,Scars To Your Beautiful,Alessia Cara,1439,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-08,ec
190,What Do You Mean?,Justin Bieber,1438,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,2017-01-08,ec
191,Caminar de Tu Mano,Río Roma,1436,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni,2017-01-08,ec
192,Hello,Adele,1425,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2017-01-08,ec
193,Now and Later,Sage The Gemini,1419,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-08,ec
194,Qué Gano Olvidándote - Versión Urbana,Reik,1414,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY,2017-01-08,ec
195,Hasta la Raíz,Natalia Lafourcade,1413,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,2017-01-08,ec
196,Sugar (feat. Francesco Yates),Robin Schulz,1403,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,2017-01-08,ec
197,Bohemian Rhapsody - Remastered 2011,Queen,1384,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,2017-01-08,ec
198,La promesa,Melendi,1380,https://open.spotify.com/track/2GJyBJWPmnM7pK961cB6iV,2017-01-08,ec
199,Into You,Ariana Grande,1374,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-01-08,ec
200,How Deep Is Your Love,Calvin Harris,1370,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s,2017-01-08,ec
1,Reggaetón Lento (Bailemos),CNCO,16652,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017-01-09,ec
2,Chantaje,Shakira,15212,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-09,ec
3,Otra Vez (feat. J Balvin),Zion & Lennox,13197,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017-01-09,ec
4,Shape of You,Ed Sheeran,12200,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-09,ec
5,Safari,J Balvin,11144,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2017-01-09,ec
6,Vente Pa' Ca,Ricky Martin,10843,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2017-01-09,ec
7,Let Me Love You,DJ Snake,9479,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-09,ec
8,Vacaciones,Wisin,9441,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017-01-09,ec
9,Ay Mi Dios,IAmChino,9411,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2017-01-09,ec
10,Dile Que Tu Me Quieres,Ozuna,8410,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017-01-09,ec
11,Traicionera,Sebastian Yatra,8402,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017-01-09,ec
12,Closer,The Chainsmokers,8146,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-09,ec
13,Chillax,Farruko,7679,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-09,ec
14,Starboy,The Weeknd,7568,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-09,ec
15,Don't Wanna Know,Maroon 5,7442,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-09,ec
16,Andas En Mi Cabeza,Chino & Nacho,7134,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-09,ec
17,La Bicicleta,Carlos Vives,7125,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017-01-09,ec
18,24K Magic,Bruno Mars,6925,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-09,ec
19,One Dance,Drake,6780,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-09,ec
20,Cuatro Babys,Maluma,6688,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017-01-09,ec
21,Me Llamas (feat. Maluma) - Remix,Piso 21,6567,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017-01-09,ec
22,Shaky Shaky,Daddy Yankee,6375,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2017-01-09,ec
23,My Way,Calvin Harris,6368,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-09,ec
24,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,6049,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-09,ec
25,Castle on the Hill,Ed Sheeran,5851,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-09,ec
26,Cold Water (feat. Justin Bieber & MØ),Major Lazer,5806,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-09,ec
27,I Feel It Coming,The Weeknd,5741,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-09,ec
28,In the Name of Love,Martin Garrix,5533,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-09,ec
29,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,5525,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-09,ec
30,Borro Cassette,Maluma,5415,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017-01-09,ec
31,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,5388,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-09,ec
32,Bailame Despacio,Xantos,5312,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,2017-01-09,ec
33,DUELE EL CORAZON,Enrique Iglesias,5126,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2017-01-09,ec
34,Gyal You A Party Animal - Remix,Charly Black,4968,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2017-01-09,ec
35,Side To Side,Ariana Grande,4883,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-09,ec
36,Te Quiero Pa´Mi,Don Omar,4721,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,2017-01-09,ec
37,Treat You Better,Shawn Mendes,4710,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-09,ec
38,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,4668,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,2017-01-09,ec
39,Photograph,Ed Sheeran,4627,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-01-09,ec
40,Desde Esa Noche,Thalía,4603,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,2017-01-09,ec
41,Don't Let Me Down,The Chainsmokers,4486,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-09,ec
42,Cheap Thrills,Sia,4476,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-09,ec
43,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,4461,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,2017-01-09,ec
44,Heathens,Twenty One Pilots,4421,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-09,ec
45,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,4377,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-09,ec
46,Bobo,J Balvin,4264,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,2017-01-09,ec
47,Fuego,Juanes,4232,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,2017-01-09,ec
48,Gyal You A Party Animal,Charly Black,4125,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,2017-01-09,ec
49,Tan Fácil,CNCO,3907,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,2017-01-09,ec
50,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3875,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-09,ec
51,Baila Conmigo,Juan Magán,3856,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,2017-01-09,ec
52,La Gozadera,Gente De Zona,3841,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,2017-01-09,ec
53,Just Hold On,Steve Aoki,3608,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-09,ec
54,Te Vas,Ozuna,3521,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,2017-01-09,ec
55,This Is What You Came For,Calvin Harris,3498,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-09,ec
56,Hasta el Amanecer,Nicky Jam,3424,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,2017-01-09,ec
57,Deja Que Te Bese,Alejandro Sanz,3302,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,2017-01-09,ec
58,Say You Won't Let Go,James Arthur,3289,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-09,ec
59,Manicomio,Cosculluela,3283,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,2017-01-09,ec
60,Ruleta Rusa,Kevin Roldan,3235,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,2017-01-09,ec
61,Me Rehúso,Danny Ocean,3181,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-09,ec
62,Thinking Out Loud,Ed Sheeran,3137,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-01-09,ec
63,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,3109,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,2017-01-09,ec
64,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,3100,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2017-01-09,ec
65,Por Fin Te Encontré,Cali Y El Dandee,3040,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,2017-01-09,ec
66,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,3037,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,2017-01-09,ec
67,Faded,Alan Walker,2962,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017-01-09,ec
68,Bajo el agua,Manuel Medrano,2910,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,2017-01-09,ec
69,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,2896,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,2017-01-09,ec
70,Ride,Twenty One Pilots,2888,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-09,ec
71,Cake By The Ocean,DNCE,2861,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-09,ec
72,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2850,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,2017-01-09,ec
73,Ya Me Enteré,Reik,2841,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,2017-01-09,ec
74,Mercy,Shawn Mendes,2815,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-09,ec
75,Una y otra vez,Manuel Medrano,2815,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,2017-01-09,ec
76,El Chisme,Reykon,2814,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,2017-01-09,ec
77,Stressed Out,Twenty One Pilots,2809,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-09,ec
78,Enamorándonos,Cabas,2808,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,2017-01-09,ec
79,Call On Me - Ryan Riback Extended Remix,Starley,2715,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-09,ec
80,Dueles,Jesse & Joy,2703,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,2017-01-09,ec
81,Hymn For The Weekend - Seeb Remix,Coldplay,2678,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-09,ec
82,Work,Rihanna,2649,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-09,ec
83,Hear Me Now,Alok,2648,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-09,ec
84,By Your Side,Jonas Blue,2612,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-09,ec
85,Quisiera,CNCO,2605,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,2017-01-09,ec
86,All We Know,The Chainsmokers,2583,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-09,ec
87,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,2568,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,2017-01-09,ec
88,Traicionera - Remix,Sebastian Yatra,2560,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,2017-01-09,ec
89,Que Raro,Feid,2549,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,2017-01-09,ec
90,Love Yourself,Justin Bieber,2537,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-09,ec
91,Encantadora - Remix,Yandel,2523,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,2017-01-09,ec
92,Shed a Light,Robin Schulz,2514,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-09,ec
93,The Scientist,Coldplay,2484,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-09,ec
94,Me Ama Me Odia,Ozuna,2414,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,2017-01-09,ec
95,Alone,Alan Walker,2392,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-09,ec
96,Fake Love,Drake,2383,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-09,ec
97,Soy Peor,Bad Bunny,2366,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,2017-01-09,ec
98,Work from Home,Fifth Harmony,2339,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-09,ec
99,Quiero Que Vuelvas,Alejandro Fernandez,2298,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,2017-01-09,ec
100,Corazon De Seda (feat. Ozuna),Klasico,2295,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,2017-01-09,ec
101,Black Beatles,Rae Sremmurd,2295,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-09,ec
102,Perfect Strangers,Jonas Blue,2238,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-01-09,ec
103,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,2201,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,2017-01-09,ec
104,Starving,Hailee Steinfeld,2187,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-09,ec
105,El Perdedor - The Remix,Maluma,2181,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,2017-01-09,ec
106,Encantadora,Yandel,2181,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,2017-01-09,ec
107,Para Enamorarte,CNCO,2179,https://open.spotify.com/track/3B21fRFqPLmTd9zAlK0I8A,2017-01-09,ec
108,Middle,DJ Snake,2174,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-01-09,ec
109,Ando buscando,Carlos Baute,2172,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,2017-01-09,ec
110,Te Busco (feat. Nicky Jam),Cosculluela,2114,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,2017-01-09,ec
111,The Greatest,Sia,2107,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-09,ec
112,Amor y dolor,Carlos Baute,2093,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,2017-01-09,ec
113,De Pies a Cabeza,Maná,2068,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,2017-01-09,ec
114,Me llamas,Piso 21,2042,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,2017-01-09,ec
115,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,1997,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS,2017-01-09,ec
116,Desde Que Estamos Juntos,Melendi,1992,https://open.spotify.com/track/66VmioeXL4i1TCfHIO8R9t,2017-01-09,ec
117,Lean On (feat. MØ & DJ Snake),Major Lazer,1984,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,2017-01-09,ec
118,Too Good,Drake,1982,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017-01-09,ec
119,Sorry,Justin Bieber,1980,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-09,ec
120,El Perdedor,Maluma,1978,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,2017-01-09,ec
121,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,1968,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,2017-01-09,ec
122,Ginza,J Balvin,1959,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,2017-01-09,ec
123,Sugar,Maroon 5,1950,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2017-01-09,ec
124,Noche Loca,Marama,1942,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,2017-01-09,ec
125,The Greatest,Sia,1939,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2017-01-09,ec
126,Nunca Me Olvides,Yandel,1897,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,2017-01-09,ec
127,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,1894,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,2017-01-09,ec
128,Hello,Karol G,1861,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65,2017-01-09,ec
129,Locuras contigo,Rombai,1860,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,2017-01-09,ec
130,Ya No Me Duele Más,Silvestre Dangond,1849,https://open.spotify.com/track/4JnJ9ACXmtLkpH61ZvFSaM,2017-01-09,ec
131,Sofia,Alvaro Soler,1836,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,2017-01-09,ec
132,Bad Things (with Camila Cabello),Machine Gun Kelly,1835,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-09,ec
133,Quiero Que Sepas,Juan Magán,1831,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,2017-01-09,ec
134,Sin Contrato,Maluma,1812,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,2017-01-09,ec
135,Stitches,Shawn Mendes,1811,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,2017-01-09,ec
136,Se Acabó,Sanluis,1770,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,2017-01-09,ec
137,Obsesionado,Farruko,1746,https://open.spotify.com/track/5Jt4zdXTd9y1zxihiNYQI1,2017-01-09,ec
138,All Night,The Vamps,1745,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-09,ec
139,Me Reclama,Mambo Kingz,1723,https://open.spotify.com/track/4ojwGTehgBRAg52jbFgzJg,2017-01-09,ec
140,All of Me,John Legend,1699,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2017-01-09,ec
141,El Perdón,Nicky Jam,1693,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,2017-01-09,ec
142,Now and Later,Sage The Gemini,1690,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-09,ec
143,Llegaste tú (feat. Reykon),Sofia Reyes,1679,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,2017-01-09,ec
144,Tu jardín con enanitos,Melendi,1661,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1,2017-01-09,ec
145,Scars To Your Beautiful,Alessia Cara,1658,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-09,ec
146,Pumped Up Kicks,Foster The People,1644,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2017-01-09,ec
147,No Money,Galantis,1643,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017-01-09,ec
148,The Mack,Nevada,1625,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-09,ec
149,Qué Gano Olvidándote,Reik,1616,https://open.spotify.com/track/7iXRsjttPa62GpOcqsx1aE,2017-01-09,ec
150,She Will Be Loved - Radio Mix,Maroon 5,1610,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,2017-01-09,ec
151,Caminar de Tu Mano,Río Roma,1588,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni,2017-01-09,ec
152,Can't Feel My Face,The Weeknd,1582,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,2017-01-09,ec
153,Firestone,Kygo,1576,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,2017-01-09,ec
154,Pa Que Me Invitan - Spanglish Version,Jencarlos,1574,https://open.spotify.com/track/2VRssqds7rRNb4eaG9FaY8,2017-01-09,ec
155,Fast Car,Jonas Blue,1569,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2017-01-09,ec
156,Stole the Show,Kygo,1568,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,2017-01-09,ec
157,Tan Fácil - Urban Remix,CNCO,1564,https://open.spotify.com/track/6ZvmnulA6jJY3lvveuCz77,2017-01-09,ec
158,I Would Like,Zara Larsson,1563,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-09,ec
159,Counting Stars,OneRepublic,1551,https://open.spotify.com/track/5edBgVtRD0fvWk140Sl21T,2017-01-09,ec
